round,belief_accuracy
0,0.2045977011494253
1,0.20689655172413793
2,0.20689655172413793
3,0.21149425287356322
4,0.21264367816091953
5,0.21839080459770116
6,0.18045977011494252
7,0.18160919540229886
8,0.18160919540229886
9,0.1850574712643678
10,0.18620689655172415
11,0.18735632183908046
12,0.19080459770114944
13,0.20804597701149424
14,0.21149425287356322
15,0.21379310344827587
16,0.2160919540229885
17,0.21724137931034482
18,0.21839080459770116
19,0.2206896551724138
20,0.17701149425287357
21,0.18045977011494252
22,0.18160919540229886
23,0.18275862068965518
24,0.1839080459770115
25,0.1839080459770115
26,0.1850574712643678
27,0.21264367816091953
28,0.21379310344827587
29,0.2149425287356322
30,0.2160919540229885
31,0.21839080459770116
32,0.2218390804597701
33,0.22298850574712645
34,0.22528735632183908
35,0.2264367816091954
36,0.22758620689655173
37,0.22758620689655173
38,0.22758620689655173
39,0.23103448275862068
40,0.23218390804597702
41,0.23448275862068965
42,0.23563218390804597
43,0.24022988505747125
44,0.2413793103448276
45,0.24597701149425288
46,0.2471264367816092
47,0.2471264367816092
48,0.2471264367816092
49,0.25057471264367814
