round,belief_accuracy
0,0.3390804597701149
1,0.34597701149425286
2,0.34942528735632183
3,0.3528735632183908
4,0.35517241379310344
5,0.3586206896551724
6,0.3022988505747126
7,0.3114942528735632
8,0.31264367816091954
9,0.31494252873563217
10,0.31494252873563217
11,0.31839080459770114
12,0.3252873563218391
13,0.335632183908046
14,0.3413793103448276
15,0.3471264367816092
16,0.34942528735632183
17,0.35172413793103446
18,0.35517241379310344
19,0.3563218390804598
20,0.30919540229885056
21,0.3137931034482759
22,0.32068965517241377
23,0.32413793103448274
24,0.3264367816091954
25,0.3275862068965517
26,0.32988505747126434
27,0.3333333333333333
28,0.335632183908046
29,0.3390804597701149
30,0.3413793103448276
31,0.3413793103448276
32,0.34367816091954023
33,0.3448275862068966
34,0.3505747126436782
35,0.3528735632183908
36,0.35402298850574715
37,0.35402298850574715
38,0.35517241379310344
39,0.35517241379310344
40,0.3586206896551724
41,0.3057471264367816
42,0.3114942528735632
43,0.3137931034482759
44,0.31494252873563217
45,0.32068965517241377
46,0.32068965517241377
47,0.32068965517241377
48,0.3448275862068966
49,0.3471264367816092
