round,i,j,b_0,b_1
2,3,5,0.49500016666001023,0.5049998333399898
2,4,0,0.5,0.5
2,4,1,0.5,0.5
2,4,2,0.5,0.5
2,4,3,0.49500016666001023,0.5049998333399898
2,4,5,0.5,0.5
2,5,0,0.5,0.5
2,5,1,0.5,0.5
2,5,2,0.5,0.5
2,5,3,0.5,0.5
2,5,4,0.5,0.5
3,0,1,0.5,0.5
3,0,2,0.5,0.5
3,0,3,0.49500016666001023,0.5049998333399898
3,0,4,0.5,0.5
3,0,5,0.5,0.5
3,1,0,0.5,0.5
3,1,2,0.5,0.5
3,1,3,0.5,0.5
3,1,4,0.5,0.5
3,1,5,0.5,0.5
3,2,0,0.5,0.5
3,2,1,0.5,0.5
3,2,3,0.5,0.5
3,2,4,0.49500016666001023,0.5049998333399898
3,2,5,0.5,0.5
3,3,0,0.5,0.5
3,3,1,0.5,0.5
3,3,2,0.5,0.5
3,3,4,0.5,0.5
3,3,5,0.49500016666001023,0.5049998333399898
3,4,0,0.5,0.5
3,4,1,0.5,0.5
3,4,2,0.5,0.5
3,4,3,0.49500016666001023,0.5049998333399898
3,4,5,0.5,0.5
3,5,0,0.5,0.5
3,5,1,0.5,0.5
3,5,2,0.5,0.5
3,5,3,0.5,0.5
3,5,4,0.5,0.5
4,0,1,0.5,0.5
4,0,2,0.5,0.5
4,0,3,0.49500016666001023,0.5049998333399898
4,0,4,0.5,0.5
4,0,5,0.5,0.5
4,1,0,0.5,0.5
4,1,2,0.5,0.5
4,1,3,0.5,0.5
4,1,4,0.5,0.5
4,1,5,0.5,0.5
4,2,0,0.5,0.5
4,2,1,0.5,0.5
4,2,3,0.49500016666001023,0.5049998333399898
4,2,4,0.49500016666001023,0.5049998333399898
4,2,5,0.5,0.5
4,3,0,0.5,0.5
4,3,1,0.5,0.5
4,3,2,0.5,0.5
4,3,4,0.5,0.5
4,3,5,0.49500016666001023,0.5049998333399898
4,4,0,0.5,0.5
4,4,1,0.5,0.5
4,4,2,0.5,0.5
4,4,3,0.49500016666001023,0.5049998333399898
4,4,5,0.5,0.5
4,5,0,0.5,0.5
4,5,1,0.5,0.5
4,5,2,0.5,0.5
4,5,3,0.5,0.5
4,5,4,0.5,0.5
5,0,1,0.5,0.5
5,0,2,0.5,0.5
5,0,3,0.49500016666001023,0.5049998333399898
5,0,4,0.5,0.5
5,0,5,0.5,0.5
5,1,0,0.5,0.5
5,1,2,0.5,0.5
5,1,3,0.5,0.5
5,1,4,0.5,0.5
5,1,5,0.5,0.5
5,2,0,0.5,0.5
5,2,1,0.5,0.5
5,2,3,0.49500016666001023,0.5049998333399898
5,2,4,0.49500016666001023,0.5049998333399898
5,2,5,0.5,0.5
5,3,0,0.5,0.5
5,3,1,0.5,0.5
5,3,2,0.5,0.5
5,3,4,0.5,0.5
5,3,5,0.49500016666001023,0.5049998333399898
5,4,0,0.5,0.5
5,4,1,0.5,0.5
5,4,2,0.5,0.5
5,4,3,0.49500016666001023,0.5049998333399898
5,4,5,0.5,0.5
5,5,0,0.5049998333399898,0.49500016666001023
5,5,1,0.5,0.5
5,5,2,0.5,0.5
5,5,3,0.5,0.5
5,5,4,0.5,0.5
6,0,1,0.5,0.5
6,0,2,0.5,0.5
6,0,3,0.49000133312006444,0.5099986668799356
6,0,4,0.5,0.5
6,0,5,0.5,0.5
6,1,0,0.5,0.5
6,1,2,0.5,0.5
6,1,3,0.5,0.5
6,1,4,0.5,0.5
6,1,5,0.5,0.5
6,2,0,0.5,0.5
6,2,1,0.5,0.5
6,2,3,0.49500016666001023,0.5049998333399898
6,2,4,0.49500016666001023,0.5049998333399898
6,2,5,0.5,0.5
6,3,0,0.5,0.5
6,3,1,0.5,0.5
6,3,2,0.5,0.5
6,3,4,0.5,0.5
6,3,5,0.49500016666001023,0.5049998333399898
6,4,0,0.5,0.5
6,4,1,0.5,0.5
6,4,2,0.5,0.5
6,4,3,0.49500016666001023,0.5049998333399898
6,4,5,0.5,0.5
6,5,0,0.5049998333399898,0.49500016666001023
6,5,1,0.5,0.5
6,5,2,0.5,0.5
6,5,3,0.5,0.5
6,5,4,0.5,0.5
7,0,1,0.5,0.5
7,0,2,0.5,0.5
7,0,3,0.49000133312006444,0.5099986668799356
7,0,4,0.5,0.5
7,0,5,0.5,0.5
7,1,0,0.5,0.5
7,1,2,0.5,0.5
7,1,3,0.5,0.5
7,1,4,0.5,0.5
7,1,5,0.5,0.5
7,2,0,0.5,0.5
7,2,1,0.5,0.5
7,2,3,0.49500016666001023,0.5049998333399898
7,2,4,0.49500016666001023,0.5049998333399898
7,2,5,0.5,0.5
7,3,0,0.5,0.5
7,3,1,0.5,0.5
7,3,2,0.5,0.5
7,3,4,0.5,0.5
7,3,5,0.49500016666001023,0.5049998333399898
7,4,0,0.5049998333399898,0.49500016666001023
7,4,1,0.5,0.5
7,4,2,0.5,0.5
7,4,3,0.49500016666001023,0.5049998333399898
7,4,5,0.5,0.5
7,5,0,0.5049998333399898,0.49500016666001023
7,5,1,0.5,0.5
7,5,2,0.5,0.5
7,5,3,0.5,0.5
7,5,4,0.5,0.5
8,0,1,0.5,0.5
8,0,2,0.5,0.5
8,0,3,0.49000133312006444,0.5099986668799356
8,0,4,0.5,0.5
8,0,5,0.5,0.5
8,1,0,0.5,0.5
8,1,2,0.5049998333399898,0.49500016666001023
8,1,3,0.5,0.5
8,1,4,0.5,0.5
8,1,5,0.5,0.5
8,2,0,0.5,0.5
8,2,1,0.5,0.5
8,2,3,0.49500016666001023,0.5049998333399898
8,2,4,0.49500016666001023,0.5049998333399898
8,2,5,0.5,0.5
8,3,0,0.5,0.5
8,3,1,0.5,0.5
8,3,2,0.5,0.5
8,3,4,0.5,0.5
8,3,5,0.49500016666001023,0.5049998333399898
8,4,0,0.5049998333399898,0.49500016666001023
8,4,1,0.5,0.5
8,4,2,0.5,0.5
8,4,3,0.49500016666001023,0.5049998333399898
8,4,5,0.5,0.5
8,5,0,0.5049998333399898,0.49500016666001023
8,5,1,0.5,0.5
8,5,2,0.5,0.5
8,5,3,0.5,0.5
8,5,4,0.5,0.5
9,0,1,0.5,0.5
9,0,2,0.5,0.5
9,0,3,0.4850044983806498,0.5149955016193501
9,0,4,0.5,0.5
9,0,5,0.5,0.5
9,1,0,0.5,0.5
9,1,2,0.5049998333399898,0.49500016666001023
9,1,3,0.5,0.5
9,1,4,0.5,0.5
9,1,5,0.5,0.5
9,2,0,0.5,0.5
9,2,1,0.5,0.5
9,2,3,0.49500016666001023,0.5049998333399898
9,2,4,0.49500016666001023,0.5049998333399898
9,2,5,0.5,0.5
9,3,0,0.5,0.5
9,3,1,0.5,0.5
9,3,2,0.5,0.5
9,3,4,0.5,0.5
9,3,5,0.49500016666001023,0.5049998333399898
9,4,0,0.5049998333399898,0.49500016666001023
9,4,1,0.5,0.5
9,4,2,0.5,0.5
9,4,3,0.49500016666001023,0.5049998333399898
9,4,5,0.5,0.5
9,5,0,0.5049998333399898,0.49500016666001023
9,5,1,0.5,0.5
9,5,2,0.5,0.5
9,5,3,0.5,0.5
9,5,4,0.5,0.5
10,0,1,0.5,0.5
10,0,2,0.5,0.5
10,0,3,0.4850044983806498,0.5149955016193501
10,0,4,0.5,0.5
10,0,5,0.5,0.5
10,1,0,0.5,0.5
10,1,2,0.5049998333399898,0.49500016666001023
10,1,3,0.5,0.5
10,1,4,0.5,0.5
10,1,5,0.5,0.5
10,2,0,0.5,0.5
10,2,1,0.5,0.5
10,2,3,0.49500016666001023,0.5049998333399898
10,2,4,0.49500016666001023,0.5049998333399898
10,2,5,0.5,0.5
10,3,0,0.5049998333399898,0.49500016666001023
10,3,1,0.5,0.5
10,3,2,0.5,0.5
10,3,4,0.5,0.5
10,3,5,0.49500016666001023,0.5049998333399898
10,4,0,0.5049998333399898,0.49500016666001023
10,4,1,0.5,0.5
10,4,2,0.5,0.5
10,4,3,0.49500016666001023,0.5049998333399898
10,4,5,0.5,0.5
10,5,0,0.5049998333399898,0.49500016666001023
10,5,1,0.5,0.5
10,5,2,0.5,0.5
10,5,3,0.5,0.5
10,5,4,0.5,0.5
11,0,1,0.5,0.5
11,0,2,0.5,0.5
11,0,3,0.4850044983806498,0.5149955016193501
11,0,4,0.5,0.5
11,0,5,0.5,0.5
11,1,0,0.5,0.5
11,1,2,0.5049998333399898,0.49500016666001023
11,1,3,0.5,0.5
11,1,4,0.5,0.5
11,1,5,0.5,0.5
11,2,0,0.5,0.5
11,2,1,0.5,0.5
11,2,3,0.49500016666001023,0.5049998333399898
11,2,4,0.49500016666001023,0.5049998333399898
11,2,5,0.5,0.5
11,3,0,0.5049998333399898,0.49500016666001023
11,3,1,0.5,0.5
11,3,2,0.5,0.5
11,3,4,0.5,0.5
11,3,5,0.49500016666001023,0.5049998333399898
11,4,0,0.5049998333399898,0.49500016666001023
11,4,1,0.5,0.5
11,4,2,0.5,0.5
11,4,3,0.49500016666001023,0.5049998333399898
11,4,5,0.5,0.5
11,5,0,0.5049998333399898,0.49500016666001023
11,5,1,0.5,0.5
11,5,2,0.5,0.5
11,5,3,0.5,0.5
11,5,4,0.49500016666001023,0.5049998333399898
12,0,1,0.5,0.5
12,0,2,0.5,0.5
12,0,3,0.4850044983806498,0.5149955016193501
12,0,4,0.5,0.5
12,0,5,0.5,0.5
12,1,0,0.5,0.5
12,1,2,0.5049998333399898,0.49500016666001023
12,1,3,0.5,0.5
12,1,4,0.5,0.5
12,1,5,0.5,0.5
12,2,0,0.5,0.5
12,2,1,0.5,0.5
12,2,3,0.49500016666001023,0.5049998333399898
12,2,4,0.49500016666001023,0.5049998333399898
12,2,5,0.5,0.5
12,3,0,0.5049998333399898,0.49500016666001023
12,3,1,0.5,0.5
12,3,2,0.5,0.5
12,3,4,0.5,0.5
12,3,5,0.49500016666001023,0.5049998333399898
12,4,0,0.5049998333399898,0.49500016666001023
12,4,1,0.5,0.5
12,4,2,0.5049998333399898,0.49500016666001023
12,4,3,0.49500016666001023,0.5049998333399898
12,4,5,0.5,0.5
12,5,0,0.5049998333399898,0.49500016666001023
12,5,1,0.5,0.5
12,5,2,0.5,0.5
12,5,3,0.5,0.5
12,5,4,0.49500016666001023,0.5049998333399898
13,0,1,0.5,0.5
13,0,2,0.5,0.5
13,0,3,0.4850044983806498,0.5149955016193501
13,0,4,0.5,0.5
13,0,5,0.5,0.5
13,1,0,0.5,0.5
13,1,2,0.5049998333399898,0.49500016666001023
13,1,3,0.5,0.5
13,1,4,0.5,0.5
13,1,5,0.5,0.5
13,2,0,0.5,0.5
13,2,1,0.5,0.5
13,2,3,0.49500016666001023,0.5049998333399898
13,2,4,0.49500016666001023,0.5049998333399898
13,2,5,0.5,0.5
13,3,0,0.5049998333399898,0.49500016666001023
13,3,1,0.5,0.5
13,3,2,0.5,0.5
13,3,4,0.5,0.5
13,3,5,0.49500016666001023,0.5049998333399898
13,4,0,0.5049998333399898,0.49500016666001023
13,4,1,0.5,0.5
13,4,2,0.5099986668799356,0.49000133312006444
13,4,3,0.49500016666001023,0.5049998333399898
13,4,5,0.5,0.5
13,5,0,0.5049998333399898,0.49500016666001023
13,5,1,0.5,0.5
13,5,2,0.5,0.5
13,5,3,0.5,0.5
13,5,4,0.49500016666001023,0.5049998333399898
14,0,1,0.5,0.5
14,0,2,0.5,0.5
14,0,3,0.4850044983806498,0.5149955016193501
14,0,4,0.5,0.5
14,0,5,0.5,0.5
14,1,0,0.5,0.5
14,1,2,0.5049998333399898,0.49500016666001023
14,1,3,0.5,0.5
14,1,4,0.5,0.5
14,1,5,0.5,0.5
14,2,0,0.5,0.5
14,2,1,0.5,0.5
14,2,3,0.49500016666001023,0.5049998333399898
14,2,4,0.49500016666001023,0.5049998333399898
14,2,5,0.5,0.5
14,3,0,0.5049998333399898,0.49500016666001023
14,3,1,0.5,0.5
14,3,2,0.5,0.5
14,3,4,0.5,0.5
14,3,5,0.49500016666001023,0.5049998333399898
14,4,0,0.5049998333399898,0.49500016666001023
14,4,1,0.5049998333399898,0.49500016666001023
14,4,2,0.5099986668799356,0.49000133312006444
14,4,3,0.49500016666001023,0.5049998333399898
14,4,5,0.5,0.5
14,5,0,0.5049998333399898,0.49500016666001023
14,5,1,0.5,0.5
14,5,2,0.5,0.5
14,5,3,0.5,0.5
14,5,4,0.49500016666001023,0.5049998333399898
15,0,1,0.5,0.5
15,0,2,0.5,0.5
15,0,3,0.4850044983806498,0.5149955016193501
15,0,4,0.5,0.5
15,0,5,0.5,0.5
15,1,0,0.5,0.5
15,1,2,0.5049998333399898,0.49500016666001023
15,1,3,0.5,0.5
15,1,4,0.5,0.5
15,1,5,0.5,0.5
15,2,0,0.5,0.5
15,2,1,0.5,0.5
15,2,3,0.49500016666001023,0.5049998333399898
15,2,4,0.49500016666001023,0.5049998333399898
15,2,5,0.5,0.5
15,3,0,0.5049998333399898,0.49500016666001023
15,3,1,0.5,0.5
15,3,2,0.5,0.5
15,3,4,0.5,0.5
15,3,5,0.49500016666001023,0.5049998333399898
15,4,0,0.5049998333399898,0.49500016666001023
15,4,1,0.5049998333399898,0.49500016666001023
15,4,2,0.5099986668799356,0.49000133312006444
15,4,3,0.49000133312006444,0.5099986668799356
15,4,5,0.5,0.5
15,5,0,0.5049998333399898,0.49500016666001023
15,5,1,0.5,0.5
15,5,2,0.5,0.5
15,5,3,0.5,0.5
15,5,4,0.49500016666001023,0.5049998333399898
16,0,1,0.5,0.5
16,0,2,0.5,0.5
16,0,3,0.4850044983806498,0.5149955016193501
16,0,4,0.5,0.5
16,0,5,0.5,0.5
16,1,0,0.5,0.5
16,1,2,0.5049998333399898,0.49500016666001023
16,1,3,0.5,0.5
16,1,4,0.5,0.5
16,1,5,0.5,0.5
16,2,0,0.5,0.5
16,2,1,0.5,0.5
16,2,3,0.49500016666001023,0.5049998333399898
16,2,4,0.49500016666001023,0.5049998333399898
16,2,5,0.5,0.5
16,3,0,0.5099986668799356,0.49000133312006444
16,3,1,0.5,0.5
16,3,2,0.5,0.5
16,3,4,0.5,0.5
16,3,5,0.49500016666001023,0.5049998333399898
16,4,0,0.5049998333399898,0.49500016666001023
16,4,1,0.5049998333399898,0.49500016666001023
16,4,2,0.5099986668799356,0.49000133312006444
16,4,3,0.49000133312006444,0.5099986668799356
16,4,5,0.5,0.5
16,5,0,0.5049998333399898,0.49500016666001023
16,5,1,0.5,0.5
16,5,2,0.5,0.5
16,5,3,0.5,0.5
16,5,4,0.49500016666001023,0.5049998333399898
17,0,1,0.5,0.5
17,0,2,0.5,0.5
17,0,3,0.4850044983806498,0.5149955016193501
17,0,4,0.49500016666001023,0.5049998333399898
17,0,5,0.5,0.5
17,1,0,0.5,0.5
17,1,2,0.5049998333399898,0.49500016666001023
17,1,3,0.5,0.5
17,1,4,0.5,0.5
17,1,5,0.5,0.5
17,2,0,0.5,0.5
17,2,1,0.5,0.5
17,2,3,0.49500016666001023,0.5049998333399898
17,2,4,0.49500016666001023,0.5049998333399898
17,2,5,0.5,0.5
17,3,0,0.5099986668799356,0.49000133312006444
17,3,1,0.5,0.5
17,3,2,0.5,0.5
17,3,4,0.5,0.5
17,3,5,0.49500016666001023,0.5049998333399898
17,4,0,0.5049998333399898,0.49500016666001023
17,4,1,0.5049998333399898,0.49500016666001023
17,4,2,0.5099986668799356,0.49000133312006444
17,4,3,0.49000133312006444,0.5099986668799356
17,4,5,0.5,0.5
17,5,0,0.5049998333399898,0.49500016666001023
17,5,1,0.5,0.5
17,5,2,0.5,0.5
17,5,3,0.5,0.5
17,5,4,0.49500016666001023,0.5049998333399898
18,0,1,0.5,0.5
18,0,2,0.5,0.5
18,0,3,0.4850044983806498,0.5149955016193501
18,0,4,0.49500016666001023,0.5049998333399898
18,0,5,0.5,0.5
18,1,0,0.5,0.5
18,1,2,0.5049998333399898,0.49500016666001023
18,1,3,0.5,0.5
18,1,4,0.5,0.5
18,1,5,0.5,0.5
18,2,0,0.5,0.5
18,2,1,0.5,0.5
18,2,3,0.49500016666001023,0.5049998333399898
18,2,4,0.49500016666001023,0.5049998333399898
18,2,5,0.5,0.5
18,3,0,0.5099986668799356,0.49000133312006444
18,3,1,0.5,0.5
18,3,2,0.5,0.5
18,3,4,0.5,0.5
18,3,5,0.49500016666001023,0.5049998333399898
18,4,0,0.5049998333399898,0.49500016666001023
18,4,1,0.5049998333399898,0.49500016666001023
18,4,2,0.5099986668799356,0.49000133312006444
18,4,3,0.49000133312006444,0.5099986668799356
18,4,5,0.5,0.5
18,5,0,0.5099986668799356,0.49000133312006444
18,5,1,0.5,0.5
18,5,2,0.5,0.5
18,5,3,0.5,0.5
18,5,4,0.49500016666001023,0.5049998333399898
19,0,1,0.5,0.5
19,0,2,0.5,0.5
19,0,3,0.4850044983806498,0.5149955016193501
19,0,4,0.49500016666001023,0.5049998333399898
19,0,5,0.5,0.5
19,1,0,0.5,0.5
19,1,2,0.5049998333399898,0.49500016666001023
19,1,3,0.5,0.5
19,1,4,0.5,0.5
19,1,5,0.5,0.5
19,2,0,0.5,0.5
19,2,1,0.5,0.5
19,2,3,0.49500016666001023,0.5049998333399898
19,2,4,0.49000133312006444,0.5099986668799356
19,2,5,0.5,0.5
19,3,0,0.5099986668799356,0.49000133312006444
19,3,1,0.5,0.5
19,3,2,0.5,0.5
19,3,4,0.5,0.5
19,3,5,0.49500016666001023,0.5049998333399898
19,4,0,0.5049998333399898,0.49500016666001023
19,4,1,0.5049998333399898,0.49500016666001023
19,4,2,0.5099986668799356,0.49000133312006444
19,4,3,0.49000133312006444,0.5099986668799356
19,4,5,0.5,0.5
19,5,0,0.5099986668799356,0.49000133312006444
19,5,1,0.5,0.5
19,5,2,0.5,0.5
19,5,3,0.5,0.5
19,5,4,0.49500016666001023,0.5049998333399898
20,0,1,0.5,0.5
20,0,2,0.5,0.5
20,0,3,0.4850044983806498,0.5149955016193501
20,0,4,0.49500016666001023,0.5049998333399898
20,0,5,0.5,0.5
20,1,0,0.5,0.5
20,1,2,0.5049998333399898,0.49500016666001023
20,1,3,0.5,0.5
20,1,4,0.5,0.5
20,1,5,0.5,0.5
20,2,0,0.5,0.5
20,2,1,0.5,0.5
20,2,3,0.49500016666001023,0.5049998333399898
20,2,4,0.49000133312006444,0.5099986668799356
20,2,5,0.5,0.5
20,3,0,0.5149955016193501,0.4850044983806498
20,3,1,0.5,0.5
20,3,2,0.5,0.5
20,3,4,0.5,0.5
20,3,5,0.49500016666001023,0.5049998333399898
20,4,0,0.5049998333399898,0.49500016666001023
20,4,1,0.5049998333399898,0.49500016666001023
20,4,2,0.5099986668799356,0.49000133312006444
20,4,3,0.49000133312006444,0.5099986668799356
20,4,5,0.5,0.5
20,5,0,0.5099986668799356,0.49000133312006444
20,5,1,0.5,0.5
20,5,2,0.5,0.5
20,5,3,0.5,0.5
20,5,4,0.49500016666001023,0.5049998333399898
21,0,1,0.5,0.5
21,0,2,0.5,0.5
21,0,3,0.4850044983806498,0.5149955016193501
21,0,4,0.49500016666001023,0.5049998333399898
21,0,5,0.5,0.5
21,1,0,0.5,0.5
21,1,2,0.5049998333399898,0.49500016666001023
21,1,3,0.5,0.5
21,1,4,0.5,0.5
21,1,5,0.5,0.5
21,2,0,0.5,0.5
21,2,1,0.5049998333399898,0.49500016666001023
21,2,3,0.49500016666001023,0.5049998333399898
21,2,4,0.49000133312006444,0.5099986668799356
21,2,5,0.5,0.5
21,3,0,0.5149955016193501,0.4850044983806498
21,3,1,0.5,0.5
21,3,2,0.5,0.5
21,3,4,0.5,0.5
21,3,5,0.49500016666001023,0.5049998333399898
21,4,0,0.5049998333399898,0.49500016666001023
21,4,1,0.5049998333399898,0.49500016666001023
21,4,2,0.5099986668799356,0.49000133312006444
21,4,3,0.49000133312006444,0.5099986668799356
21,4,5,0.5,0.5
21,5,0,0.5099986668799356,0.49000133312006444
21,5,1,0.5,0.5
21,5,2,0.5,0.5
21,5,3,0.5,0.5
21,5,4,0.49500016666001023,0.5049998333399898
22,0,1,0.5,0.5
22,0,2,0.5,0.5
22,0,3,0.4850044983806498,0.5149955016193501
22,0,4,0.49500016666001023,0.5049998333399898
22,0,5,0.5,0.5
22,1,0,0.5049998333399898,0.49500016666001023
22,1,2,0.5049998333399898,0.49500016666001023
22,1,3,0.5,0.5
22,1,4,0.5,0.5
22,1,5,0.5,0.5
22,2,0,0.5,0.5
22,2,1,0.5049998333399898,0.49500016666001023
22,2,3,0.49500016666001023,0.5049998333399898
22,2,4,0.49000133312006444,0.5099986668799356
22,2,5,0.5,0.5
22,3,0,0.5149955016193501,0.4850044983806498
22,3,1,0.5,0.5
22,3,2,0.5,0.5
22,3,4,0.5,0.5
22,3,5,0.49500016666001023,0.5049998333399898
22,4,0,0.5049998333399898,0.49500016666001023
22,4,1,0.5049998333399898,0.49500016666001023
22,4,2,0.5099986668799356,0.49000133312006444
22,4,3,0.49000133312006444,0.5099986668799356
22,4,5,0.5,0.5
22,5,0,0.5099986668799356,0.49000133312006444
22,5,1,0.5,0.5
22,5,2,0.5,0.5
22,5,3,0.5,0.5
22,5,4,0.49500016666001023,0.5049998333399898
23,0,1,0.5,0.5
23,0,2,0.5,0.5
23,0,3,0.4850044983806498,0.5149955016193501
23,0,4,0.49500016666001023,0.5049998333399898
23,0,5,0.5,0.5
23,1,0,0.5049998333399898,0.49500016666001023
23,1,2,0.5049998333399898,0.49500016666001023
23,1,3,0.5,0.5
23,1,4,0.5,0.5
23,1,5,0.5,0.5
23,2,0,0.5,0.5
23,2,1,0.5049998333399898,0.49500016666001023
23,2,3,0.49500016666001023,0.5049998333399898
23,2,4,0.49000133312006444,0.5099986668799356
23,2,5,0.5,0.5
23,3,0,0.5149955016193501,0.4850044983806498
23,3,1,0.5,0.5
23,3,2,0.5,0.5
23,3,4,0.5,0.5
23,3,5,0.49500016666001023,0.5049998333399898
23,4,0,0.5049998333399898,0.49500016666001023
23,4,1,0.5049998333399898,0.49500016666001023
23,4,2,0.5099986668799356,0.49000133312006444
23,4,3,0.49000133312006444,0.5099986668799356
23,4,5,0.5,0.5
23,5,0,0.5099986668799356,0.49000133312006444
23,5,1,0.5,0.5
23,5,2,0.5049998333399898,0.49500016666001023
23,5,3,0.5,0.5
23,5,4,0.49500016666001023,0.5049998333399898
24,0,1,0.5,0.5
24,0,2,0.5,0.5
24,0,3,0.4850044983806498,0.5149955016193501
24,0,4,0.49500016666001023,0.5049998333399898
24,0,5,0.5,0.5
24,1,0,0.5049998333399898,0.49500016666001023
24,1,2,0.5049998333399898,0.49500016666001023
24,1,3,0.5,0.5
24,1,4,0.5,0.5
24,1,5,0.5,0.5
24,2,0,0.5,0.5
24,2,1,0.5049998333399898,0.49500016666001023
24,2,3,0.49500016666001023,0.5049998333399898
24,2,4,0.49000133312006444,0.5099986668799356
24,2,5,0.5,0.5
24,3,0,0.5149955016193501,0.4850044983806498
24,3,1,0.5,0.5
24,3,2,0.5,0.5
24,3,4,0.5,0.5
24,3,5,0.49500016666001023,0.5049998333399898
24,4,0,0.5049998333399898,0.49500016666001023
24,4,1,0.5049998333399898,0.49500016666001023
24,4,2,0.5099986668799356,0.49000133312006444
24,4,3,0.4850044983806498,0.5149955016193501
24,4,5,0.5,0.5
24,5,0,0.5099986668799356,0.49000133312006444
24,5,1,0.5,0.5
24,5,2,0.5049998333399898,0.49500016666001023
24,5,3,0.5,0.5
24,5,4,0.49500016666001023,0.5049998333399898
25,0,1,0.5,0.5
25,0,2,0.5,0.5
25,0,3,0.4850044983806498,0.5149955016193501
25,0,4,0.49500016666001023,0.5049998333399898
25,0,5,0.5,0.5
25,1,0,0.5049998333399898,0.49500016666001023
25,1,2,0.5049998333399898,0.49500016666001023
25,1,3,0.5,0.5
25,1,4,0.5,0.5
25,1,5,0.5,0.5
25,2,0,0.5,0.5
25,2,1,0.5049998333399898,0.49500016666001023
25,2,3,0.49500016666001023,0.5049998333399898
25,2,4,0.49000133312006444,0.5099986668799356
25,2,5,0.5,0.5
25,3,0,0.5149955016193501,0.4850044983806498
25,3,1,0.5,0.5
25,3,2,0.5,0.5
25,3,4,0.5,0.5
25,3,5,0.49000133312006444,0.5099986668799356
25,4,0,0.5049998333399898,0.49500016666001023
25,4,1,0.5049998333399898,0.49500016666001023
25,4,2,0.5099986668799356,0.49000133312006444
25,4,3,0.4850044983806498,0.5149955016193501
25,4,5,0.5,0.5
25,5,0,0.5099986668799356,0.49000133312006444
25,5,1,0.5,0.5
25,5,2,0.5049998333399898,0.49500016666001023
25,5,3,0.5,0.5
25,5,4,0.49500016666001023,0.5049998333399898
26,0,1,0.5,0.5
26,0,2,0.5,0.5
26,0,3,0.4850044983806498,0.5149955016193501
26,0,4,0.49500016666001023,0.5049998333399898
26,0,5,0.5,0.5
26,1,0,0.5049998333399898,0.49500016666001023
26,1,2,0.5049998333399898,0.49500016666001023
26,1,3,0.5,0.5
26,1,4,0.5,0.5
26,1,5,0.5,0.5
26,2,0,0.5,0.5
26,2,1,0.5049998333399898,0.49500016666001023
26,2,3,0.49000133312006444,0.5099986668799356
26,2,4,0.49000133312006444,0.5099986668799356
26,2,5,0.5,0.5
26,3,0,0.5149955016193501,0.4850044983806498
26,3,1,0.5,0.5
26,3,2,0.5,0.5
26,3,4,0.5,0.5
26,3,5,0.49000133312006444,0.5099986668799356
26,4,0,0.5049998333399898,0.49500016666001023
26,4,1,0.5049998333399898,0.49500016666001023
26,4,2,0.5099986668799356,0.49000133312006444
26,4,3,0.4850044983806498,0.5149955016193501
26,4,5,0.5,0.5
